member_id,member_primary_name,member_location,member_country
8798,Korea Women's Studies Institute,"Seoul, Yeongdeungpo-gu, South Korea",South Korea
23421,Korean Finance Association,"Seoul, Yeongdeungpo-gu, South Korea",South Korea
33869,"Education Research Institute, Chungbuk National University","Seowon-gu, Cheongju-si, South Korea",South Korea
40053,The Korea Big Data Service Society,"Seowon-gu, Cheongju-si, South Korea",South Korea
22184,Korean Academy of Commodity Science & Technology,"Uiwang-si, Gyeonggi-do, South Korea",South Korea
34212,Korean Contents and Industry Association,"Uiwang-si, Gyeonggi-do, South Korea",South Korea
7685,Institute of History and Culture Hankuk University of Foreign Studies,"Wongju-si, Gyeonggi-do, South Korea",South Korea
20286,The Korean Association on Developmental Disorders,"Yangju-si, Gyeonggi-do, South Korea",South Korea
38790,Korean Society for Sport Anthropology,"Yangju-si, Gyeonggi-do, South Korea",South Korea
16293,Korean Association Of Public Policy,"Yeongdeungpo-gu, Seoul, South Korea",South Korea
17766,Korean Institute for Functional Medicine,"Yeongdeungpo-gu, Seoul, South Korea",South Korea
23541,Korea Derivatives Association,"Yeongdeungpo-gu, Seoul, South Korea",South Korea
27953,Journal of Korean Burn Society,"Yeongdeungpo-gu, Seoul, South Korea",South Korea
30706,Association Of Art History,"Yeongdeungpo-gu, Seoul, South Korea",South Korea
32922,Korean Medical Society of Soft Tissue,"Yeongdeungpo-gu, Seoul, South Korea",South Korea
47999,The Korea Association of Future & Convergence Education,"Yeosu-si, Jeollanam-do, South Korea",South Korea
11145,International Journal of Sustainable Lighting,"Yongin-si, Geyonggi-do, South Korea",South Korea
3424,Korean Society of Interventional Neuroradiology,"Yongin-si, Gyeonggi-do, South Korea",South Korea
6619,Korea Society of Lighting and Visual Environment,"Yongin-si, Gyeonggi-do, South Korea",South Korea
6866,Korea Design Knowledge Society,"Yongin-si, Gyeonggi-do, South Korea",South Korea
7208,Institute of Russian Studies,"Yongin-si, Gyeonggi-do, South Korea",South Korea
9267,The Korean Association of Northeast Asia Studies,"Yongin-si, Gyeonggi-do, South Korea",South Korea
12397,Korean Public Land Law Association,"Yongin-si, Gyeonggi-do, South Korea",South Korea
24468,Dankook University Institute for Convergence Society (DICS),"Yongin-si, Gyeonggi-do, South Korea",South Korea
25047,Institute for Liberal Arts and Sciences Education,"Yongin-si, Gyeonggi-do, South Korea",South Korea
25163,Korea Association of Chinese Linguistics,"Yongin-si, Gyeonggi-do, South Korea",South Korea
25177,The Korean Association of Russian Language and Literature,"Yongin-si, Gyeonggi-do, South Korea",South Korea
27401,"Seok Juseon Memorial Museum, Dankook University","Yongin-si, Gyeonggi-do, South Korea",South Korea
28486,Korean Society of Martial Arts,"Yongin-si, Gyeonggi-do, South Korea",South Korea
28491,International Journal of Martial Arts,"Yongin-si, Gyeonggi-do, South Korea",South Korea
30943,Journal of Korean Palaeolithic Society,"Yongin-si, Gyeonggi-do, South Korea",South Korea
33346,Global Venture Strategy Lab,"Yongin-si, Gyeonggi-do, South Korea",South Korea
44150,"Asian Culture Research Institute, Yongin University","Yongin-si, Gyeonggi-do, South Korea",South Korea
10322,Korean Evangelical Society of New Testament Studies,"Yongin-si, Kyeonggi-do, South Korea",South Korea
22012,Knowledge Humanities Research Group,"Yongin-si, Kyeonggi-do, South Korea",South Korea
38730,Institute of Art & Design Research,"Yongin-si, Kyeonggi-do, South Korea",South Korea
16660,The Institute For History Studies,"Yongsan-gu, Yongsan-gu, South Korea",South Korea
9196,Korean Academy of International Business Management,"Yongsin-si, Gyeongi-do, South Korea",South Korea
16333,Fire Investigation Society of Korea,"Youngdeungpo-gu, Seoul, South Korea",South Korea
9802,The American Studies Association of Korea,"Youngin-gi, Gyonggi-do, South Korea",South Korea
25182,"Korean Society For History Of Physical Education, Sport And Dance","Anseong-si, Gyeonggi-do, South Korea",South Korea
27463,Global Knowledge and Convergence Association,"Anseong-si, Gyeonggi-do, South Korea",South Korea
33512,Human and Nature Association,"Anseong-si, Gyeonggi-do, South Korea",South Korea
44163,The Society of Shimhoon,"Anseong-si, Gyeonggi-do, South Korea",South Korea
20258,National Institute of Special Education,"Asan, Chungcheongnam-do, South Korea",South Korea
6514,The Korean Society of Study on Chinese Language and Culture,"Bucheon-si, Gyeonggi-do, South Korea",South Korea
6752,The Korean Association of Catholic Philosophers,"Bucheon-si, Gyeonggi-do, South Korea",South Korea
7084,Government Innovation and Productivity Institute,"Bucheon-si, Gyeonggi-do, South Korea",South Korea
8071,The Association of Popular Narrative,"Bucheon-si, Gyeonggi-do, South Korea",South Korea
8105,The Korean Society for Thinking and Communication,"Bucheon-si, Gyeonggi-do, South Korea",South Korea
9611,The Korean Association for Religious Education,"Bucheon-si, Gyeonggi-do, South Korea",South Korea
16312,Rhetoric Society of Korea,"Bucheon-si, Gyeonggi-do, South Korea",South Korea
20573,Christian Theology Institute Center,"Bucheon-si, Gyeonggi-do, South Korea",South Korea
30516,Societas Philosophiae Mediaevalis Coreana,"Bucheon-si, Gyeonggi-do, South Korea",South Korea
7414,The Association of Japanology in East Asia,"Busan, Gyeongsangnam-do, South Korea",South Korea
25249,The Korea Port Economic Association,"Busan, South Gyeongsang, South Korea",South Korea
11402,The Dance Society for Documentation and History,"Chuncheon-si, Ganwon-do, South Korea",South Korea
15946,The Kangwon Historical Society,"Chuncheon-si, Ganwon-do, South Korea",South Korea
22314,Korea Anti-Corruption Law Association,"Daegu, North Gyeongsang, South Korea",South Korea
23402,Taegu Science University Defense Security Institute,"Daegu, North Gyeongsang, South Korea",South Korea
25267,National Association of Korean Local Government Studies,"Daegu, North Gyeongsang, South Korea",South Korea
38188,Academy of Urban Health,"Gangnam District, Seoul, South Korea",South Korea
8770,Korean Society of Gerontological Social Welfare,"Gunsan-si, Jeollabuk-do, South Korea",South Korea
25240,The Korean Academy of Taoism and Culture,"Gunsan-si, Jeollabuk-do, South Korea",South Korea
29062,The Korean Association for Thinking Development,"Gunsan-si, Jeollabuk-do, South Korea",South Korea
6779,Korean Association of Labor Studies,"Gwangju-si, Gyeonggi-do, South Korea",South Korea
29931,Korean Journal Fusion Ayurveda,"Gwangju-si, Gyeonggi-do, South Korea",South Korea
25544,The Kyong-In Society For Public Administration,"Gyeonggi-do, Pocheon-si, South Korea",South Korea
8646,The New Association of English Language and Literature,"Gyeongsan-si, Gyeongbuk, South Korea",South Korea
11513,Jeonbuk Historical Association,"Jeonju-si, Jeollabuk-do, South Korea",South Korea
21736,The Society for Chinese Humanities in Korea,"Jeonju-si, Jeollabuk-do, South Korea",South Korea
23955,The Institute of Classical Studies of Korea,"Jeonju-si, Jeollabuk-do, South Korea",South Korea
24637,The Society of Korea and Japan Education,"Jeonju-si, Jeollabuk-do, South Korea",South Korea
26669,Korean Food Marketing Association,"Jeonju-si, Jeollabuk-do, South Korea",South Korea
30672,The Korean Society for the Study of Lifelong Education,"Jeonju-si, Jeollabuk-do, South Korea",South Korea
39032,Jeonbuk Institute Center for Jeonbuk Studies,"Jeonju-si, Jeollabuk-do, South Korea",South Korea
5524,"Institute of Agriculture and Life Science, Gyeongsang National University","Jingu, Gyeongsangnam-do, South Korea",South Korea
6488,Korean Association of Social Welfare Policy,"Jinju, Gyeongsangnam-do, South Korea",South Korea
6508,Korea Association of Teachers of English,"Jinju, Gyeongsangnam-do, South Korea",South Korea
7267,"Center for Korean Studies, Korea University","Jochiwon-eup, Sejong-si, South Korea",South Korea
9816,The Modern British and American Poetry Society of Korea,"Pocheon-si, Gyeonggi-do, South Korea",South Korea
11433,Koreanisch-Deutsche Gesellschaft Fuer Erziehungswissenschaft,"Pocheon-si, Gyeonggi-do, South Korea",South Korea
30491,BAEDALMAL-Korean Language & Literature Society,"Uichang-gu, Changwon-si, South Korea",South Korea
4905,"Korean Society for People, Plants, and Environment","Wanju-Gun, Jeollabuk-do, South Korea",South Korea
4239,Korean Society of Horticultural Science,"Wanju-gun, Jeollabuk-do, South Korea",South Korea
8098,Academy for 21st Century Christian Society and Culture,"Wanju-gun, Jeollabuk-do, South Korea",South Korea
6451,Korean Speech-Language and Hearing,"Yonging-si, Gyeonggi-do, South Korea",South Korea
4270,The Korean Hydrogen and New Energy Society,"Yongsan-gu, Korea Seoul, South Korea",South Korea
34299,The Hyupsung Institute for Liberal Arts Studies,"Bongdam-eup, Hwaseong-si, South Korea",South Korea
19401,Institute for Human Studies of Kyungnam University,"Changwon-si, Changwon-si, South Korea",South Korea
5475,The T.S. Eliot Society of Korea,"Chuncheon-si, Gangwon-do, South Korea",South Korea
6693,Korean Isabu Society,"Chuncheon-si, Gangwon-do, South Korea",South Korea
7575,Kangwon National University Institute of Comparative Legal Studies,"Chuncheon-si, Gangwon-do, South Korea",South Korea
11210,Hallym University Institute of Russian Studies,"Chuncheon-si, Gangwon-do, South Korea",South Korea
16763,Koreanische Kafka Gesellschaft,"Chuncheon-si, Gangwon-do, South Korea",South Korea
17436,The Korean Association for the Social History of Medicine,"Chuncheon-si, Gangwon-do, South Korea",South Korea
17785,The Institute of Management and Economy Research,"Chuncheon-si, Gangwon-do, South Korea",South Korea
20426,Korean Association of Regional Sociology,"Chuncheon-si, Gangwon-do, South Korea",South Korea
23632,The Society for Ancient Korean History,"Chuncheon-si, Gangwon-do, South Korea",South Korea
26389,"Social Integration Research Center, Kangwon National University","Chuncheon-si, Gangwon-do, South Korea",South Korea
28814,Korean Association of Coaching Psychology,"Chuncheon-si, Gangwon-do, South Korea",South Korea
23494,Korean Social Theory Association,"Chuncheon-si, Kangwon-do, South Korea",South Korea
16313,Korean Association Of Regional Studies,"Daegu, Metropolitan City, South Korea",South Korea
16853,Korea Society Of Air Space Law And Policy,"Deukyang-ku, Deukyang-ku, South Korea",South Korea
5593,Journal of Oral Medicine and Pain,"Gangneung-si, Gangwon-do, South Korea",South Korea
20959,Yulgok Society,"Gangneung-si, Gangwon-do, South Korea",South Korea
16163,The Historical Society Of Korea,"Gwacheon-si, Gyeonggi-do, South Korea",South Korea
22428,Ministry of Justice,"Gwacheon-si, Gyeonggi-do, South Korea",South Korea
38139,Asia Society for Advanced Automation and Intelligent Robotics,"Gwacheon-si, Gyeonggi-do, South Korea",South Korea
4344,Korean Society of Transportation,"Gyeonggi-do, Gyeonggi-do, South Korea",South Korea
7207,Korea Logistics Research Association,"Hwaseong-Si, Gyeonggi-do, South Korea",South Korea
8382,International Convergence Management Association,"Hwaseong-si, Gyeonggi-do, South Korea",South Korea
27385,Foodservice Management Society of Korea,"Hwaseong-si, Gyeonggi-do, South Korea",South Korea
34485,The Korean East West Mind Science Association,"Hwaseong-si, Gyeonggi-do, South Korea",South Korea
38505,Consilience Humanities Society,"Hwaseong-si, Gyeonggi-do, South Korea",South Korea
47494,The Institute of Mind Humanities,"Iksan City, Jeollabuk-do, South Korea",South Korea
16813,Institute of Chinese Characters and Korean Literature in Classical Chinese Korea University,"Seongbuk-gu, Seongbuk-gu, South Korea",South Korea
19687,Multidisciplines,"Seongnam-Si, Gyeonggi-Do, South Korea",South Korea
6126,Association of Asian Art History,"Seongnam-si, Gyeonggi-do, South Korea",South Korea
6401,Korea Employment Agency for the Disabled/Employment Development Institute,"Seongnam-si, Gyeonggi-do, South Korea",South Korea
6523,Korea Association for International Commerce and Information,"Seongnam-si, Gyeonggi-do, South Korea",South Korea
6589,Society of Korean Traditional Costume,"Seongnam-si, Gyeonggi-do, South Korea",South Korea
6842,Korea Digital Design Council,"Seongnam-si, Gyeonggi-do, South Korea",South Korea
8059,The Korean Society of Surgical Metabolism and Nutrition,"Seongnam-si, Gyeonggi-do, South Korea",South Korea
8423,International Academy of Physical Therapy Research,"Seongnam-si, Gyeonggi-do, South Korea",South Korea
10034,Korean Silhak Society,"Seongnam-si, Gyeonggi-do, South Korea",South Korea
10739,CDAK Society of Communication Design,"Seongnam-si, Gyeonggi-do, South Korea",South Korea
18661,The Korean Reliability Society,"Seongnam-si, Gyeonggi-do, South Korea",South Korea
19277,Korea Social Safety Criminal Intelligence Association,"Seongnam-si, Gyeonggi-do, South Korea",South Korea
19714,Association of Korean Genealogical Studies,"Seongnam-si, Gyeonggi-do, South Korea",South Korea
20212,Korea International Cooperation Agency - KOICA,"Seongnam-si, Gyeonggi-do, South Korea",South Korea
20867,The Sejong Institute,"Seongnam-si, Gyeonggi-do, South Korea",South Korea
24444,Korean Society of Applied Science for Health and Beauty Culture,"Seongnam-si, Gyeonggi-do, South Korea",South Korea
35962,The Korean Society of Private Security,"Asan-si, Chungcheongnamdo, South Korea",South Korea
24844,Korean Academy of Neural Rehabilitation,"Cheongju-si, Cheongwon-gu, South Korea",South Korea
34342,The Korea Consulting Society,"Gumi-si, Gyeongsangbuk-do, South Korea",South Korea
8470,Culinary Science & Hospitality Research,"Hongsung-gun, Chungnam-do, South Korea",South Korea
31906,Popular Music Contents Society,"Hwaseong-si, Hyangnam-eup, South Korea",South Korea
8090,The Institute for Northeast Asian Law Chonbuk National University,"Jeongu City, Jeollabuk-do, South Korea",South Korea
23938,"Institute of Biotechnology and Bioindustry, Korea National University of Transportation","Jeungpyeong-gun, Chungbuk, South Korea",South Korea
22308,The Korean Society for Psychopathology and Psychiatric Classification,"Jincheon-Si, Chungbuck-Do, South Korea",South Korea
16414,Tae Dong Institute of Classic Research,"Namyangju-si, Gyeonggi-do, South Korea",South Korea
17393,The Korean Society for the Study of Career Education,"Sicheong-daero, Sejong-si, South Korea",South Korea
7953,The Japan Language and Literature Association of Korea,"Suncheon-si, Jeollanam-do, South Korea",South Korea
17216,Sunchon National University Namdo Cultural Research Center,"Suncheon-si, Jeollanam-do, South Korea",South Korea
19196,Institute of Humanities Research SCNU,"Suncheon-si, Jeollanam-do, South Korea",South Korea
22692,Reading Acagora Association of Korea,"Uijeongbu-si, Gyeonggi-do, South Korea",South Korea
19181,The Korean Society for Multicultural Health,"Yeongam-gun, Jeollanam-do, South Korea",South Korea
10800,The Korean Association of Peace and Religious Studies,"Asan-si, Changcheongnam-do, South Korea",South Korea
3947,Korean Association of Human Ecology,"Asan-si, Chungcheongnam-do, South Korea",South Korea
12217,Korea Dance Movement Psychotherapy Association,"Asan-si, Chungcheongnam-do, South Korea",South Korea
18612,Soonchunhyang Exceptional Children Institute,"Asan-si, Chungcheongnam-do, South Korea",South Korea
19406,The Korean Society of Culture and Convergence,"Asan-si, Chungcheongnam-do, South Korea",South Korea
26088,Asian Society for Sport Convergence Sciences,"Asan-si, Chungcheongnam-do, South Korea",South Korea
33529,Institute of Post Literature,"Asan-si, Chungcheongnam-do, South Korea",South Korea
34527,The Korean Society for Extra-curricular Education,"Asan-si, Chungcheongnam-do, South Korea",South Korea
39470,Korean Academy of Occupational Science,"Asan-si, Chungcheongnam-do, South Korea",South Korea
6444,The Korean Association of Translation Studies,"Changwon, Gyeongsangnam-do, South Korea",South Korea
10433,Koreanische Gesellschaft Fuer Deutsche Sprachwissenschaft,"Changwon, Gyeongsangnam-do, South Korea",South Korea
12407,Koreanische Gesellschaft fuer Deutsche Sprache Und Literatur,"Changwon, Gyeongsangnam-do, South Korea",South Korea
19801,Institute of Industrial and Business Management of Kyungnam University,"Changwon, Gyeongsangnam-do, South Korea",South Korea
27531,The Korean Association for Early Childhood Education and Care,"Changwon, South Gyeongsang, South Korea",South Korea
8097,Korean Association of Youth Welfare,"Cheonan City, Hoeidong-Gil, South Korea",South Korea
8401,Korean Academy Welfare Counseling,"Cheonan, Chungcheongnam-do, South Korea",South Korea
17102,ScholarGen Publishers,"Chongju, Chungcheongbuk-do, South Korea",South Korea
26613,The Society of Korean Literary Creative Writing,"Chungju, North Chungcheong, South Korea",South Korea
16858,Korean Society of Petroleum and Sedimentary Geology,"Gongjudaehak-ro, Gongju-si, South Korea",South Korea
4669,The Korea Society for Power System Engineering,"Jinju-si, Gyeongsangnam-do, South Korea",South Korea
5041,The Korean Society for Bio-Environment Control,"Jinju-si, Gyeongsangnam-do, South Korea",South Korea
31647,Korea Association for Public Value,"Jinju-si, Gyeongsangnam-do, South Korea",South Korea
35712,Asian Qualitative Inquiry Association,"Jinju-si, Gyeongsangnam-do, South Korea",South Korea
36365,The Korean Society for Veterinary Nursing,"Jinju-si, Gyeongsangnam-do, South Korea",South Korea
16413,Korean Council on Social Welfare Education,"Mapo-daero, Mapo-gu, Seoul, South Korea",South Korea
33377,Institute of Gaya Culture,"Masanhappo-gu, Changwon-si, South Korea",South Korea
17286,The New Testament Society Of Korea,"Pyeongtaek-si, Gyeonggi-do, South Korea",South Korea
20855,Korean Association Of Bibliotherapy,"Pyeongtaek-si, Gyeonggi-do, South Korea",South Korea
35128,Institute of Multicultural Child and Youth,"Pyeongtaek-si, Gyeonggi-do, South Korea",South Korea
23374,The Korean Research Association of Old Maps,"Seongnam city, Gyeonggi-do, South Korea",South Korea
20391,Research Institute of Nursing Science,"Yangsan,, Gyeongsangnam-do, South Korea",South Korea
20619,The Society of Practice Folkloristics,"Andong-Si, Gyeongsangbuk-do, South Korea",South Korea
11197,International Association for Global Culture,"Andong-si, Gyeongsangbuk-do, South Korea",South Korea
23518,The Korean Society of Confucian Studies,"Andong-si, Gyeongsangbuk-do, South Korea",South Korea
24452,Korea Center for Public Choice Study,"Andong-si, Gyeongsangbuk-do, South Korea",South Korea
30945,"Folklore Institute, Andong National University","Andong-si, Gyeongsangbuk-do, South Korea",South Korea
34800,Korea Public Choice Association,"Andong-si, Gyeongsangbuk-do, South Korea",South Korea
21923,The Korean Studies Institute,"Andong-si, North Gyeongsang, South Korea",South Korea
13144,Korea Rural Economic Institute Library,"Bitgaram-Dong, Jeollanam-do, South Korea",South Korea
10889,Pan-Pacific Association of Applied Linguistics,"Cheingju, Chungcheongbuk-do, South Korea",South Korea
6501,Institute of Korean Independence Movement Studies,"Cheon-si, Chungcheongnam-do, South Korea",South Korea
10325,Korean Society for Industrial and Organizational Psychology,"Cheonansi, Chungcheongnamdo, South Korea",South Korea
6495,Korean Society for the Study of Physical Education,"Cheongju, Chungcheongbuk-do, South Korea",South Korea
7435,Modern English Education Society,"Cheongju, Chungcheongbuk-do, South Korea",South Korea
10100,Korean Special Education Association for Curriculum and Instruction,"Cheongju, Chungcheongbuk-do, South Korea",South Korea
22313,The Society for Open Parent Education,"Gimhae-Si, Kyeongsangnam-Do, South Korea",South Korea
7409,Korean Academy of Sensory Integration,"Gimhae-si, Gyeongsangnam-do, South Korea",South Korea
30870,Korean Academy of Clinical Movement Therapy,"Gimhae-si, Gyeongsangnam-do, South Korea",South Korea
16355,Educational Research Institute of Kongju National University,"Gongju-s, Chungcheongnam-do, South Korea",South Korea
6789,Korean Geomorphological Association,"Gonju-si, Chungcheongnam-do, South Korea",South Korea
27461,The Korea Learning Disabilities Association,"Gyeongin-ro, Guro-gu, Seoul, South Korea",South Korea
7167,Daegu Historical Association,"Gyungsam-si, Gyungsambuk-do, South Korea",South Korea
30365,The Korean Association for Information Society,"Pohang-si, Gyeongsangbuk-do, South Korea",South Korea
30518,Korean Society of Cosmetology,"Uijeongbu-city, Gyeonggi-do, South Korea",South Korea
8198,ACTS Theology Institute,"Yangpyeong-gun, Gyeonggi-do, South Korea",South Korea
16832,Society of Design Convergence,"145 Gwanggyo-ro, Yeongton-gu, South Korea",South Korea
19022,Hoseo Archaeological Society,"Buyeo-gun, Chungcheongnam-do, South Korea",South Korea
9581,Korea Distribution and Logistics Policy Association,"Changwon-si, Gyeongsannam-do, South Korea",South Korea
25409,Institute of Personality Education,"Chonan-si, Chungcheongnam-do, South Korea",South Korea
23578,Social Innovation Corporation Institute (SICI),"Gongju-Si, Chungcheongnam-Do, South Korea",South Korea
21423,"The Center for Global Teacher Education, Kongju National University","Gongju-si, Chungcheongnam-do, South Korea",South Korea
24446,Institute of Cultural Heritage Conservation Sciences Kongju National University,"Gongju-si, Chungcheongnam-do, South Korea",South Korea
35759,Special Education Research Institute,"Gongju-si, Chungcheongnam-do, South Korea",South Korea
20623,"The Institute of Paekche Culture, Kongju National University","Gongju-si, South Chungcheong, South Korea",South Korea
8785,Yeungnam University Institute of Humanities,"Gyeogsan-si, Gyeongsanbuk-do, South Korea",South Korea
9817,Broadcasting and Arts Research Institute,"Hongseong, Chungcheongnam-do, South Korea",South Korea
16299,The Korean Society of Medicine & Therapy Science,"Jecheon-si, Chungcheonbuk-do, South Korea",South Korea
3482,The Korean Society of Poultry Science,"Pyeonghchang-gun, Gangwon-do, South Korea",South Korea
6492,The Study of the Eastern Classic,"Seosan-si, Chungcheongnam-do, South Korea",South Korea
8458,The Studies of Korean Literature,"Seosan-si, Chungcheongnam-do, South Korea",South Korea
16939,Korean Society of Educational Gerontology,"Seosan-si, Chungcheongnam-do, South Korea",South Korea
33258,Research Institute of Industrial Science and Technology,"Seowon-Gu, Chungbuk Cheongju, South Korea",South Korea
19357,The Korean Society of Oral Health Science,"Yangsan-si, Gyeongsangnam-do, South Korea",South Korea
22586,Association of Buddhist Art,"Yangsan-si, Gyeongsangnam-do, South Korea",South Korea
4920,The Korean Society of Conservation Science for Cultural Heritage,"Yesan-gun, Chungcheongnam-do, South Korea",South Korea
8757,Korean Strategic Marketing Association,"Yesan-gun, Chungcheongnam-do, South Korea",South Korea
30073,"Resource Science Research Institute, Kongju National University","Yesan-gun, Chungcheongnam-do, South Korea",South Korea
5893,The East Asian Association of International Studies,"Changwon-si, Gyeongsangnam-do, South Korea",South Korea
28820,The Korean Society for Nursing Ethics,"Changwon-si, Gyeongsangnam-do, South Korea",South Korea
21193,Kukhak Institute,"Cheonan-Si, Chungcheongnam-do, South Korea",South Korea
16992,Systematic Theology Division of Korea Evangelical Theological Society,"Cheonan-si, Chungcheongnam-Do, South Korea",South Korea
6595,The Society for Kugyol Studies,"Cheonan-si, Chungcheongnam-do, South Korea",South Korea
8207,The International Association of Comparative Korean Studies,"Cheonan-si, Chungcheongnam-do, South Korea",South Korea
8455,Deadong Philosophical Association,"Cheonan-si, Chungcheongnam-do, South Korea",South Korea
10147,HOSEO University Social Science Research Institute,"Cheonan-si, Chungcheongnam-do, South Korea",South Korea
10908,Korean Association of Criminal Psychology,"Cheonan-si, Chungcheongnam-do, South Korea",South Korea
23500,Korean Association of Health and Medical Sociology,"Cheonan-si, Chungcheongnam-do, South Korea",South Korea
27297,The Northeast Asia Association of Ancient History,"Cheonan-si, Chungcheongnam-do, South Korea",South Korea
32382,Korean Association of School Sandplay,"Cheonan-si, Chungcheongnam-do, South Korea",South Korea
44180,The Korea Parents Education Association,"Cheonan-si, Chungcheongnam-do, South Korea",South Korea
8746,Korea Entertainment Industry Association,"Cheongju-si, Chungcheonbuk-do, South Korea",South Korea
9430,Korean Society For Cognitive and Biological Psychology,"Cheongju-si, Chungcheonbuk-do, South Korea",South Korea
9514,Korean Association For Learner-Centered Curriculum And Instruction,"Cheongju-si, Chungcheonbuk-do, South Korea",South Korea
26586,Critical Social Welfare Academy,"Chungju-si, Chungcheongbuk-do, South Korea",South Korea
35618,Service Marketing Association,"Chungju-si, Chungcheongbuk-do, South Korea",South Korea
23564,The Research Center for Silla Culture of Dongguk University,"Gyeongju-si, Gyeongsangbuk-do, South Korea",South Korea
38348,Korean Association for Reunification Education,"Gyeongju-si, Gyeongsangbuk-do, South Korea",South Korea
20209,Korean Political Science Society,"Gyeongsan-si, Gyeongsanbuk-do, South Korea",South Korea
11142,Korean Association of Addiction Crime,"Jecheon-si, Chungcheongbuk-gu, South Korea",South Korea
10714,Institute for Eastern Classic Studies,"Seonsan-si, Chungcheongnam-do, South Korea",South Korea
28723,"National Crisisonomy Institute, Chungbuk National University","Seowon-gu, Cheongju, Chungbuk, South Korea",South Korea
16744,Asian Spine Journal (ASJ),"Uijeongbu‐si, Gyeonggi‐do, South Korea",South Korea
10266,Korea Disease Control and Prevention Agency (Public Health Weekly Report),"Chenogju-si, Chungcheongbuk-do, South Korea",South Korea
20625,The Korean Society for the Study of Curriculum Integration,"Cheongju-Si, Chungcheongbuk-Do, South Korea",South Korea
10863,The Korea Association of Primary English Education,"Cheongju-si, Chungcheongbok-do, South Korea",South Korea
5677,Korean Institute of Rural Architecture,"Cheongju-si, Chungcheongbuk-do, South Korea",South Korea
7356,The Phonology-Morphology Circle of Korea,"Cheongju-si, Chungcheongbuk-do, South Korea",South Korea
7441,Society of Pansori,"Cheongju-si, Chungcheongbuk-do, South Korea",South Korea
16707,Research Institute for Early Childhood Education Korea National University of Education,"Cheongju-si, Chungcheongbuk-do, South Korea",South Korea
20083,Korean Technology Education Association,"Cheongju-si, Chungcheongbuk-do, South Korea",South Korea
20252,Seowon University - Educational Research Institute,"Cheongju-si, Chungcheongbuk-do, South Korea",South Korea
21302,Korea Elementary Art Education Association,"Cheongju-si, Chungcheongbuk-do, South Korea",South Korea
23411,The Korean Society Of Literary Education,"Cheongju-si, Chungcheongbuk-do, South Korea",South Korea
24955,The Korea Association of Child Care and Education,"Cheongju-si, Chungcheongbuk-do, South Korea",South Korea
28628,Journal of Sports Korean Medicine & Clinical Pharmacopuncture,"Cheongju-si, Chungcheongbuk-do, South Korea",South Korea
47957,The Korean Society for the Study of Local Education Management,"Cheongju-si, Chungcheongbuk-do, South Korea",South Korea
16142,Korean Society of Computed Tomographic Technology,"Cheongwon-si, Chungcheonbuk-do, South Korea",South Korea
7677,Korean Geomorphological Association (NRFK),"Gongju-gi, Chung Cheong Nam-Do, South Korea",South Korea
20763,The Korean Association on Intellectual Disabilities,"Gyeongsan-Si, Gyeongsangbuk-Do, South Korea",South Korea
7864,Urimalgeulhakhoe,"Gyeongsan-gi, Gyeongsangbuk-do, South Korea",South Korea
8120,Daegu University Research Institute of the Korea Special Education,"Gyeongsan-gi, Gyeongsangbuk-do, South Korea",South Korea
23287,The Korean Association of Public Policy,"Gyeongsan-si, Gyeongsangbuk-Do, South Korea",South Korea
5198,The Korean Society of Physical Medicine,"Gyeongsan-si, Gyeongsangbuk-do, South Korea",South Korea
5832,Institute of Korean Cultural Studies Yeungnam University,"Gyeongsan-si, Gyeongsangbuk-do, South Korea",South Korea
18366,Korean Association Of Computers and Accounting,"Gyeongsan-si, Gyeongsangbuk-do, South Korea",South Korea
19569,The Korean Society of Emotional and Behavioral Disorders,"Gyeongsan-si, Gyeongsangbuk-do, South Korea",South Korea
25475,The Institute of Humanities,"Gyeongsan-si, Gyeongsangbuk-do, South Korea",South Korea
35762,Yeungnam University the law Research Institute,"Gyeongsan-si, Gyeongsangbuk-do, South Korea",South Korea
35865,Work Ability Association,"Gyeongsan-si, Gyeongsangbuk-do, South Korea",South Korea
9536,The Korean Society of Emergency Medical Services,"Jeung Pyeong, Chungcheonbuk-do, South Korea",South Korea
16332,The Institute of Dokdo in Yeungnam University,"Kyoungsan-si, Kyoungsangbuk-do, South Korea",South Korea
20850,The Ichthyological Society of Korea,"Tongyeong-si, Gyeongsangnam-do, South Korea",South Korea
37163,The Korea Association of Maritime Transportation Studies,"Tongyeong-si, Gyeongsangnam-do, South Korea",South Korea
17564,The Korean Association Of Computer Education,"Cheongju-si, Chungcheongbook-do, South Korea",South Korea
23453,Korean Society for the Study of Vocational Education,"Cheongju-si,, Chungcheongbuk-do, South Korea",South Korea
6566,The Joongwon Linguistic Society of Korea,"Eumseong-gun, Chungcheongbuk-do, South Korea",South Korea
24755,The Korea Association for Telecommunications Polices,"Jincheon-gun, Chungcheongbuk-do, South Korea",South Korea
24928,The Korea Association of English Reading Education,"Jincheon-gun, Chungcheongbuk-do, South Korea",South Korea
11121,The Japanese Education Association of Korea,"Jinju, South Gyeongsan Province, South Korea",South Korea
7488,Korea Distribution Association,"Suji-gu, Yongin-si, Gyeonggi-do, South Korea",South Korea
17092,Institute for the Study of Law Dong-A University,"Busan, South Gyeongsang Province, South Korea",South Korea
23353,The Korean Health & Fundamental Medical Science Society,"Daegu, North Gyeongsang Province, South Korea",South Korea
